frame_index,timestamp_us,time_seconds,shot_id,shot_local_frame,subtitles_active,audio_active
923,38458333,38.458333,shot_007,59,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
924,38500000,38.500000,shot_007,60,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
925,38541667,38.541667,shot_007,61,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
926,38583333,38.583333,shot_007,62,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
927,38625000,38.625000,shot_007,63,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
928,38666667,38.666667,shot_007,64,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
929,38708333,38.708333,shot_007,65,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
930,38750000,38.750000,shot_007,66,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
931,38791667,38.791667,shot_007,67,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
932,38833333,38.833333,shot_007,68,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
933,38875000,38.875000,shot_007,69,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
934,38916667,38.916667,shot_007,70,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
935,38958333,38.958333,shot_007,71,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
936,39000000,39.000000,shot_007,72,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
937,39041667,39.041667,shot_007,73,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
938,39083333,39.083333,shot_007,74,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
939,39125000,39.125000,shot_007,75,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
940,39166667,39.166667,shot_007,76,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
941,39208333,39.208333,shot_007,77,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
942,39250000,39.250000,shot_007,78,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
943,39291667,39.291667,shot_007,79,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
944,39333333,39.333333,shot_007,80,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
945,39375000,39.375000,shot_007,81,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
946,39416667,39.416667,shot_007,82,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
947,39458333,39.458333,shot_007,83,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
948,39500000,39.500000,shot_007,84,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
949,39541667,39.541667,shot_007,85,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
950,39583333,39.583333,shot_007,86,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
951,39625000,39.625000,shot_007,87,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
952,39666667,39.666667,shot_007,88,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
953,39708333,39.708333,shot_007,89,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
954,39750000,39.750000,shot_007,90,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
955,39791667,39.791667,shot_007,91,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
956,39833333,39.833333,shot_007,92,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
957,39875000,39.875000,shot_007,93,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
958,39916667,39.916667,shot_007,94,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
959,39958333,39.958333,shot_007,95,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
960,40000000,40.000000,shot_007,96,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
961,40041667,40.041667,shot_007,97,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
962,40083333,40.083333,shot_007,98,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
963,40125000,40.125000,shot_007,99,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
964,40166667,40.166667,shot_007,100,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
965,40208333,40.208333,shot_007,101,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
966,40250000,40.250000,shot_007,102,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
967,40291667,40.291667,shot_007,103,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
968,40333333,40.333333,shot_007,104,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
969,40375000,40.375000,shot_007,105,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
970,40416667,40.416667,shot_007,106,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
971,40458333,40.458333,shot_007,107,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
972,40500000,40.500000,shot_007,108,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
973,40541667,40.541667,shot_007,109,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
974,40583333,40.583333,shot_007,110,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
975,40625000,40.625000,shot_007,111,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
976,40666667,40.666667,shot_007,112,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
977,40708333,40.708333,shot_007,113,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
978,40750000,40.750000,shot_007,114,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
979,40791667,40.791667,shot_007,115,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
980,40833333,40.833333,shot_007,116,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
981,40875000,40.875000,shot_007,117,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
982,40916667,40.916667,shot_007,118,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
983,40958333,40.958333,shot_007,119,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
984,41000000,41.000000,shot_007,120,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
985,41041667,41.041667,shot_007,121,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
986,41083333,41.083333,shot_007,122,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
987,41125000,41.125000,shot_007,123,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
988,41166667,41.166667,shot_007,124,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
989,41208333,41.208333,shot_007,125,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
990,41250000,41.250000,shot_007,126,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
991,41291667,41.291667,shot_007,127,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
992,41333333,41.333333,shot_007,128,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
993,41375000,41.375000,shot_007,129,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
994,41416667,41.416667,shot_007,130,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
995,41458333,41.458333,shot_007,131,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
996,41500000,41.500000,shot_007,132,,audio_007
997,41541667,41.541667,shot_007,133,,audio_007
998,41583333,41.583333,shot_007,134,,audio_007
999,41625000,41.625000,shot_007,135,,audio_007
1000,41666667,41.666667,shot_007,136,,audio_007
1001,41708333,41.708333,shot_007,137,,audio_007
1002,41750000,41.750000,shot_007,138,,audio_007
1003,41791667,41.791667,shot_007,139,,audio_007
1004,41833333,41.833333,shot_007,140,,audio_007
1005,41875000,41.875000,shot_007,141,,audio_007
1006,41916667,41.916667,shot_007,142,,audio_007
1007,41958333,41.958333,shot_007,143,,audio_007
1008,42000000,42.000000,shot_008,0,,audio_008
1009,42041667,42.041667,shot_008,1,,audio_008
1010,42083333,42.083333,shot_008,2,,audio_008
1011,42125000,42.125000,shot_008,3,,audio_008
1012,42166667,42.166667,shot_008,4,,audio_008
1013,42208333,42.208333,shot_008,5,,audio_008
1014,42250000,42.250000,shot_008,6,,audio_008
1015,42291667,42.291667,shot_008,7,,audio_008
1016,42333333,42.333333,shot_008,8,,audio_008
1017,42375000,42.375000,shot_008,9,,audio_008
1018,42416667,42.416667,shot_008,10,,audio_008
1019,42458333,42.458333,shot_008,11,,audio_008
1020,42500000,42.500000,shot_008,12,,audio_008
1021,42541667,42.541667,shot_008,13,,audio_008
1022,42583333,42.583333,shot_008,14,,audio_008
1023,42625000,42.625000,shot_008,15,,audio_008
1024,42666667,42.666667,shot_008,16,,audio_008
1025,42708333,42.708333,shot_008,17,,audio_008
1026,42750000,42.750000,shot_008,18,,audio_008
1027,42791667,42.791667,shot_008,19,,audio_008
1028,42833333,42.833333,shot_008,20,,audio_008
1029,42875000,42.875000,shot_008,21,,audio_008
1030,42916667,42.916667,shot_008,22,,audio_008
1031,42958333,42.958333,shot_008,23,,audio_008
1032,43000000,43.000000,shot_008,24,An orbital core waiting for an identical sacrifice.,audio_008
1033,43041667,43.041667,shot_008,25,An orbital core waiting for an identical sacrifice.,audio_008
1034,43083333,43.083333,shot_008,26,An orbital core waiting for an identical sacrifice.,audio_008
1035,43125000,43.125000,shot_008,27,An orbital core waiting for an identical sacrifice.,audio_008
1036,43166667,43.166667,shot_008,28,An orbital core waiting for an identical sacrifice.,audio_008
1037,43208333,43.208333,shot_008,29,An orbital core waiting for an identical sacrifice.,audio_008
1038,43250000,43.250000,shot_008,30,An orbital core waiting for an identical sacrifice.,audio_008
1039,43291667,43.291667,shot_008,31,An orbital core waiting for an identical sacrifice.,audio_008
1040,43333333,43.333333,shot_008,32,An orbital core waiting for an identical sacrifice.,audio_008
1041,43375000,43.375000,shot_008,33,An orbital core waiting for an identical sacrifice.,audio_008
1042,43416667,43.416667,shot_008,34,An orbital core waiting for an identical sacrifice.,audio_008
1043,43458333,43.458333,shot_008,35,An orbital core waiting for an identical sacrifice.,audio_008
1044,43500000,43.500000,shot_008,36,An orbital core waiting for an identical sacrifice.,audio_008
1045,43541667,43.541667,shot_008,37,An orbital core waiting for an identical sacrifice.,audio_008
1046,43583333,43.583333,shot_008,38,An orbital core waiting for an identical sacrifice.,audio_008
1047,43625000,43.625000,shot_008,39,An orbital core waiting for an identical sacrifice.,audio_008
1048,43666667,43.666667,shot_008,40,An orbital core waiting for an identical sacrifice.,audio_008
1049,43708333,43.708333,shot_008,41,An orbital core waiting for an identical sacrifice.,audio_008
1050,43750000,43.750000,shot_008,42,An orbital core waiting for an identical sacrifice.,audio_008
1051,43791667,43.791667,shot_008,43,An orbital core waiting for an identical sacrifice.,audio_008
1052,43833333,43.833333,shot_008,44,An orbital core waiting for an identical sacrifice.,audio_008
1053,43875000,43.875000,shot_008,45,An orbital core waiting for an identical sacrifice.,audio_008
1054,43916667,43.916667,shot_008,46,An orbital core waiting for an identical sacrifice.,audio_008
1055,43958333,43.958333,shot_008,47,An orbital core waiting for an identical sacrifice.,audio_008
1056,44000000,44.000000,shot_008,48,An orbital core waiting for an identical sacrifice.,audio_008
1057,44041667,44.041667,shot_008,49,An orbital core waiting for an identical sacrifice.,audio_008
1058,44083333,44.083333,shot_008,50,An orbital core waiting for an identical sacrifice.,audio_008
1059,44125000,44.125000,shot_008,51,An orbital core waiting for an identical sacrifice.,audio_008
1060,44166667,44.166667,shot_008,52,An orbital core waiting for an identical sacrifice.,audio_008
1061,44208333,44.208333,shot_008,53,An orbital core waiting for an identical sacrifice.,audio_008
1062,44250000,44.250000,shot_008,54,An orbital core waiting for an identical sacrifice.,audio_008
1063,44291667,44.291667,shot_008,55,An orbital core waiting for an identical sacrifice.,audio_008
1064,44333333,44.333333,shot_008,56,An orbital core waiting for an identical sacrifice.,audio_008
1065,44375000,44.375000,shot_008,57,An orbital core waiting for an identical sacrifice.,audio_008
1066,44416667,44.416667,shot_008,58,An orbital core waiting for an identical sacrifice.,audio_008
1067,44458333,44.458333,shot_008,59,An orbital core waiting for an identical sacrifice.,audio_008
1068,44500000,44.500000,shot_008,60,An orbital core waiting for an identical sacrifice.,audio_008
1069,44541667,44.541667,shot_008,61,An orbital core waiting for an identical sacrifice.,audio_008
1070,44583333,44.583333,shot_008,62,An orbital core waiting for an identical sacrifice.,audio_008
1071,44625000,44.625000,shot_008,63,An orbital core waiting for an identical sacrifice.,audio_008
1072,44666667,44.666667,shot_008,64,An orbital core waiting for an identical sacrifice.,audio_008
1073,44708333,44.708333,shot_008,65,An orbital core waiting for an identical sacrifice.,audio_008
1074,44750000,44.750000,shot_008,66,An orbital core waiting for an identical sacrifice.,audio_008
1075,44791667,44.791667,shot_008,67,An orbital core waiting for an identical sacrifice.,audio_008
1076,44833333,44.833333,shot_008,68,An orbital core waiting for an identical sacrifice.,audio_008
1077,44875000,44.875000,shot_008,69,An orbital core waiting for an identical sacrifice.,audio_008
1078,44916667,44.916667,shot_008,70,An orbital core waiting for an identical sacrifice.,audio_008
1079,44958333,44.958333,shot_008,71,An orbital core waiting for an identical sacrifice.,audio_008
1080,45000000,45.000000,shot_008,72,An orbital core waiting for an identical sacrifice.,audio_008
1081,45041667,45.041667,shot_008,73,An orbital core waiting for an identical sacrifice.,audio_008
1082,45083333,45.083333,shot_008,74,An orbital core waiting for an identical sacrifice.,audio_008
1083,45125000,45.125000,shot_008,75,An orbital core waiting for an identical sacrifice.,audio_008
1084,45166667,45.166667,shot_008,76,An orbital core waiting for an identical sacrifice.,audio_008
1085,45208333,45.208333,shot_008,77,An orbital core waiting for an identical sacrifice.,audio_008
1086,45250000,45.250000,shot_008,78,An orbital core waiting for an identical sacrifice.,audio_008
1087,45291667,45.291667,shot_008,79,An orbital core waiting for an identical sacrifice.,audio_008
1088,45333333,45.333333,shot_008,80,An orbital core waiting for an identical sacrifice.,audio_008
1089,45375000,45.375000,shot_008,81,An orbital core waiting for an identical sacrifice.,audio_008
1090,45416667,45.416667,shot_008,82,An orbital core waiting for an identical sacrifice.,audio_008
1091,45458333,45.458333,shot_008,83,An orbital core waiting for an identical sacrifice.,audio_008
1092,45500000,45.500000,shot_008,84,An orbital core waiting for an identical sacrifice.,audio_008
1093,45541667,45.541667,shot_008,85,An orbital core waiting for an identical sacrifice.,audio_008
1094,45583333,45.583333,shot_008,86,An orbital core waiting for an identical sacrifice.,audio_008
1095,45625000,45.625000,shot_008,87,An orbital core waiting for an identical sacrifice.,audio_008
1096,45666667,45.666667,shot_008,88,An orbital core waiting for an identical sacrifice.,audio_008
1097,45708333,45.708333,shot_008,89,An orbital core waiting for an identical sacrifice.,audio_008
1098,45750000,45.750000,shot_008,90,An orbital core waiting for an identical sacrifice.,audio_008
1099,45791667,45.791667,shot_008,91,An orbital core waiting for an identical sacrifice.,audio_008
1100,45833333,45.833333,shot_008,92,An orbital core waiting for an identical sacrifice.,audio_008
1101,45875000,45.875000,shot_008,93,An orbital core waiting for an identical sacrifice.,audio_008
1102,45916667,45.916667,shot_008,94,An orbital core waiting for an identical sacrifice.,audio_008
1103,45958333,45.958333,shot_008,95,An orbital core waiting for an identical sacrifice.,audio_008
1104,46000000,46.000000,shot_008,96,An orbital core waiting for an identical sacrifice.,audio_008
1105,46041667,46.041667,shot_008,97,An orbital core waiting for an identical sacrifice.,audio_008
1106,46083333,46.083333,shot_008,98,An orbital core waiting for an identical sacrifice.,audio_008
1107,46125000,46.125000,shot_008,99,An orbital core waiting for an identical sacrifice.,audio_008
1108,46166667,46.166667,shot_008,100,An orbital core waiting for an identical sacrifice.,audio_008
1109,46208333,46.208333,shot_008,101,An orbital core waiting for an identical sacrifice.,audio_008
1110,46250000,46.250000,shot_008,102,An orbital core waiting for an identical sacrifice.,audio_008
1111,46291667,46.291667,shot_008,103,An orbital core waiting for an identical sacrifice.,audio_008
1112,46333333,46.333333,shot_008,104,An orbital core waiting for an identical sacrifice.,audio_008
1113,46375000,46.375000,shot_008,105,An orbital core waiting for an identical sacrifice.,audio_008
1114,46416667,46.416667,shot_008,106,An orbital core waiting for an identical sacrifice.,audio_008
1115,46458333,46.458333,shot_008,107,An orbital core waiting for an identical sacrifice.,audio_008
1116,46500000,46.500000,shot_008,108,An orbital core waiting for an identical sacrifice.,audio_008
1117,46541667,46.541667,shot_008,109,An orbital core waiting for an identical sacrifice.,audio_008
1118,46583333,46.583333,shot_008,110,An orbital core waiting for an identical sacrifice.,audio_008
1119,46625000,46.625000,shot_008,111,An orbital core waiting for an identical sacrifice.,audio_008
1120,46666667,46.666667,shot_008,112,An orbital core waiting for an identical sacrifice.,audio_008
1121,46708333,46.708333,shot_008,113,An orbital core waiting for an identical sacrifice.,audio_008
1122,46750000,46.750000,shot_008,114,An orbital core waiting for an identical sacrifice.,audio_008
1123,46791667,46.791667,shot_008,115,An orbital core waiting for an identical sacrifice.,audio_008
1124,46833333,46.833333,shot_008,116,An orbital core waiting for an identical sacrifice.,audio_008
1125,46875000,46.875000,shot_008,117,An orbital core waiting for an identical sacrifice.,audio_008
1126,46916667,46.916667,shot_008,118,An orbital core waiting for an identical sacrifice.,audio_008
1127,46958333,46.958333,shot_008,119,An orbital core waiting for an identical sacrifice.,audio_008
1128,47000000,47.000000,shot_008,120,An orbital core waiting for an identical sacrifice.,audio_008
1129,47041667,47.041667,shot_008,121,An orbital core waiting for an identical sacrifice.,audio_008
1130,47083333,47.083333,shot_008,122,An orbital core waiting for an identical sacrifice.,audio_008
1131,47125000,47.125000,shot_008,123,An orbital core waiting for an identical sacrifice.,audio_008
1132,47166667,47.166667,shot_008,124,An orbital core waiting for an identical sacrifice.,audio_008
1133,47208333,47.208333,shot_008,125,An orbital core waiting for an identical sacrifice.,audio_008
1134,47250000,47.250000,shot_008,126,An orbital core waiting for an identical sacrifice.,audio_008
1135,47291667,47.291667,shot_008,127,An orbital core waiting for an identical sacrifice.,audio_008
1136,47333333,47.333333,shot_008,128,An orbital core waiting for an identical sacrifice.,audio_008
1137,47375000,47.375000,shot_008,129,An orbital core waiting for an identical sacrifice.,audio_008
1138,47416667,47.416667,shot_008,130,An orbital core waiting for an identical sacrifice.,audio_008
1139,47458333,47.458333,shot_008,131,An orbital core waiting for an identical sacrifice.,audio_008
1140,47500000,47.500000,shot_008,132,,audio_008
1141,47541667,47.541667,shot_008,133,,audio_008
1142,47583333,47.583333,shot_008,134,,audio_008
1143,47625000,47.625000,shot_008,135,,audio_008
1144,47666667,47.666667,shot_008,136,,audio_008
1145,47708333,47.708333,shot_008,137,,audio_008
1146,47750000,47.750000,shot_008,138,,audio_008
1147,47791667,47.791667,shot_008,139,,audio_008
1148,47833333,47.833333,shot_008,140,,audio_008
1149,47875000,47.875000,shot_008,141,,audio_008
1150,47916667,47.916667,shot_008,142,,audio_008
1151,47958333,47.958333,shot_008,143,,audio_008
1152,48000000,48.000000,shot_009,0,,audio_008
1153,48041667,48.041667,shot_009,1,,audio_008
1154,48083333,48.083333,shot_009,2,,audio_008
1155,48125000,48.125000,shot_009,3,,audio_008
1156,48166667,48.166667,shot_009,4,,audio_008
1157,48208333,48.208333,shot_009,5,,audio_008
1158,48250000,48.250000,shot_009,6,,audio_008
1159,48291667,48.291667,shot_009,7,,audio_008
1160,48333333,48.333333,shot_009,8,,audio_008
1161,48375000,48.375000,shot_009,9,,audio_008
1162,48416667,48.416667,shot_009,10,,audio_008
1163,48458333,48.458333,shot_009,11,,audio_008
1164,48500000,48.500000,shot_009,12,,audio_008
1165,48541667,48.541667,shot_009,13,,audio_008
1166,48583333,48.583333,shot_009,14,,audio_008
1167,48625000,48.625000,shot_009,15,,audio_008
1168,48666667,48.666667,shot_009,16,,audio_008
1169,48708333,48.708333,shot_009,17,,audio_008
1170,48750000,48.750000,shot_009,18,,audio_008
1171,48791667,48.791667,shot_009,19,,audio_008
1172,48833333,48.833333,shot_009,20,,audio_008
1173,48875000,48.875000,shot_009,21,,audio_008
1174,48916667,48.916667,shot_009,22,,audio_008
1175,48958333,48.958333,shot_009,23,,audio_008
1176,49000000,49.000000,shot_009,24,The thread connects what time separates.,audio_008
1177,49041667,49.041667,shot_009,25,The thread connects what time separates.,audio_008
1178,49083333,49.083333,shot_009,26,The thread connects what time separates.,audio_008
1179,49125000,49.125000,shot_009,27,The thread connects what time separates.,audio_008
1180,49166667,49.166667,shot_009,28,The thread connects what time separates.,audio_008
1181,49208333,49.208333,shot_009,29,The thread connects what time separates.,audio_008
1182,49250000,49.250000,shot_009,30,The thread connects what time separates.,audio_008
1183,49291667,49.291667,shot_009,31,The thread connects what time separates.,audio_008
1184,49333333,49.333333,shot_009,32,The thread connects what time separates.,audio_008
1185,49375000,49.375000,shot_009,33,The thread connects what time separates.,audio_008
1186,49416667,49.416667,shot_009,34,The thread connects what time separates.,audio_008
1187,49458333,49.458333,shot_009,35,The thread connects what time separates.,audio_008
1188,49500000,49.500000,shot_009,36,The thread connects what time separates.,audio_008
1189,49541667,49.541667,shot_009,37,The thread connects what time separates.,audio_008
1190,49583333,49.583333,shot_009,38,The thread connects what time separates.,audio_008
1191,49625000,49.625000,shot_009,39,The thread connects what time separates.,audio_008
1192,49666667,49.666667,shot_009,40,The thread connects what time separates.,audio_008
1193,49708333,49.708333,shot_009,41,The thread connects what time separates.,audio_008
1194,49750000,49.750000,shot_009,42,The thread connects what time separates.,audio_008
1195,49791667,49.791667,shot_009,43,The thread connects what time separates.,audio_008
1196,49833333,49.833333,shot_009,44,The thread connects what time separates.,audio_008
1197,49875000,49.875000,shot_009,45,The thread connects what time separates.,audio_008
1198,49916667,49.916667,shot_009,46,The thread connects what time separates.,audio_008
1199,49958333,49.958333,shot_009,47,The thread connects what time separates.,audio_008
1200,50000000,50.000000,shot_009,48,The thread connects what time separates.,audio_008
1201,50041667,50.041667,shot_009,49,The thread connects what time separates.,audio_008
1202,50083333,50.083333,shot_009,50,The thread connects what time separates.,audio_008
1203,50125000,50.125000,shot_009,51,The thread connects what time separates.,audio_008
1204,50166667,50.166667,shot_009,52,The thread connects what time separates.,audio_008
1205,50208333,50.208333,shot_009,53,The thread connects what time separates.,audio_008
1206,50250000,50.250000,shot_009,54,The thread connects what time separates.,audio_008
1207,50291667,50.291667,shot_009,55,The thread connects what time separates.,audio_008
1208,50333333,50.333333,shot_009,56,The thread connects what time separates.,audio_008
1209,50375000,50.375000,shot_009,57,The thread connects what time separates.,audio_008
1210,50416667,50.416667,shot_009,58,The thread connects what time separates.,audio_008
1211,50458333,50.458333,shot_009,59,The thread connects what time separates.,audio_008
1212,50500000,50.500000,shot_009,60,The thread connects what time separates.,audio_008
1213,50541667,50.541667,shot_009,61,The thread connects what time separates.,audio_008
1214,50583333,50.583333,shot_009,62,The thread connects what time separates.,audio_008
1215,50625000,50.625000,shot_009,63,The thread connects what time separates.,audio_008
1216,50666667,50.666667,shot_009,64,The thread connects what time separates.,audio_008
1217,50708333,50.708333,shot_009,65,The thread connects what time separates.,audio_008
1218,50750000,50.750000,shot_009,66,The thread connects what time separates.,audio_008
1219,50791667,50.791667,shot_009,67,The thread connects what time separates.,audio_008
1220,50833333,50.833333,shot_009,68,The thread connects what time separates.,audio_008
1221,50875000,50.875000,shot_009,69,The thread connects what time separates.,audio_008
1222,50916667,50.916667,shot_009,70,The thread connects what time separates.,audio_008
1223,50958333,50.958333,shot_009,71,The thread connects what time separates.,audio_008
1224,51000000,51.000000,shot_009,72,The thread connects what time separates.,audio_008
1225,51041667,51.041667,shot_009,73,The thread connects what time separates.,audio_008
1226,51083333,51.083333,shot_009,74,The thread connects what time separates.,audio_008
1227,51125000,51.125000,shot_009,75,The thread connects what time separates.,audio_008
1228,51166667,51.166667,shot_009,76,The thread connects what time separates.,audio_008
1229,51208333,51.208333,shot_009,77,The thread connects what time separates.,audio_008
1230,51250000,51.250000,shot_009,78,The thread connects what time separates.,audio_008
1231,51291667,51.291667,shot_009,79,The thread connects what time separates.,audio_008
1232,51333333,51.333333,shot_009,80,The thread connects what time separates.,audio_008
1233,51375000,51.375000,shot_009,81,The thread connects what time separates.,audio_008
1234,51416667,51.416667,shot_009,82,The thread connects what time separates.,audio_008
1235,51458333,51.458333,shot_009,83,The thread connects what time separates.,audio_008
1236,51500000,51.500000,shot_009,84,The thread connects what time separates.,audio_008
1237,51541667,51.541667,shot_009,85,The thread connects what time separates.,audio_008
1238,51583333,51.583333,shot_009,86,The thread connects what time separates.,audio_008
1239,51625000,51.625000,shot_009,87,The thread connects what time separates.,audio_008
1240,51666667,51.666667,shot_009,88,The thread connects what time separates.,audio_008
1241,51708333,51.708333,shot_009,89,The thread connects what time separates.,audio_008
1242,51750000,51.750000,shot_009,90,The thread connects what time separates.,audio_008
1243,51791667,51.791667,shot_009,91,The thread connects what time separates.,audio_008
1244,51833333,51.833333,shot_009,92,The thread connects what time separates.,audio_008
1245,51875000,51.875000,shot_009,93,The thread connects what time separates.,audio_008
1246,51916667,51.916667,shot_009,94,The thread connects what time separates.,audio_008
1247,51958333,51.958333,shot_009,95,The thread connects what time separates.,audio_008
1248,52000000,52.000000,shot_009,96,The thread connects what time separates.,audio_008
1249,52041667,52.041667,shot_009,97,The thread connects what time separates.,audio_008
1250,52083333,52.083333,shot_009,98,The thread connects what time separates.,audio_008
1251,52125000,52.125000,shot_009,99,The thread connects what time separates.,audio_008
1252,52166667,52.166667,shot_009,100,The thread connects what time separates.,audio_008
1253,52208333,52.208333,shot_009,101,The thread connects what time separates.,audio_008
1254,52250000,52.250000,shot_009,102,The thread connects what time separates.,audio_008
1255,52291667,52.291667,shot_009,103,The thread connects what time separates.,audio_008
1256,52333333,52.333333,shot_009,104,The thread connects what time separates.,audio_008
1257,52375000,52.375000,shot_009,105,The thread connects what time separates.,audio_008
1258,52416667,52.416667,shot_009,106,The thread connects what time separates.,audio_008
1259,52458333,52.458333,shot_009,107,The thread connects what time separates.,audio_008
1260,52500000,52.500000,shot_009,108,The thread connects what time separates.,audio_008
1261,52541667,52.541667,shot_009,109,The thread connects what time separates.,audio_008
1262,52583333,52.583333,shot_009,110,The thread connects what time separates.,audio_008
1263,52625000,52.625000,shot_009,111,The thread connects what time separates.,audio_008
1264,52666667,52.666667,shot_009,112,The thread connects what time separates.,audio_008
1265,52708333,52.708333,shot_009,113,The thread connects what time separates.,audio_008
1266,52750000,52.750000,shot_009,114,The thread connects what time separates.,audio_008
1267,52791667,52.791667,shot_009,115,The thread connects what time separates.,audio_008
1268,52833333,52.833333,shot_009,116,The thread connects what time separates.,audio_008
1269,52875000,52.875000,shot_009,117,The thread connects what time separates.,audio_008
1270,52916667,52.916667,shot_009,118,The thread connects what time separates.,audio_008
1271,52958333,52.958333,shot_009,119,The thread connects what time separates.,audio_008
1272,53000000,53.000000,shot_009,120,The thread connects what time separates.,audio_008
1273,53041667,53.041667,shot_009,121,The thread connects what time separates.,audio_008
1274,53083333,53.083333,shot_009,122,The thread connects what time separates.,audio_008
1275,53125000,53.125000,shot_009,123,The thread connects what time separates.,audio_008
1276,53166667,53.166667,shot_009,124,The thread connects what time separates.,audio_008
1277,53208333,53.208333,shot_009,125,The thread connects what time separates.,audio_008
1278,53250000,53.250000,shot_009,126,The thread connects what time separates.,audio_008
1279,53291667,53.291667,shot_009,127,The thread connects what time separates.,audio_008
1280,53333333,53.333333,shot_009,128,The thread connects what time separates.,audio_008
1281,53375000,53.375000,shot_009,129,The thread connects what time separates.,audio_008
